Freq.	V(v0)
3.64854731520060e+01	(1.00973031806570e+01dB,-2.44445560048022e+01°)
3.65695808540062e+01	(1.00940900085278e+01dB,-2.44949492598915e+01°)
3.66538824442837e+01	(1.00908643904548e+01dB,-2.45454227692157e+01°)
3.67383783697971e+01	(1.00876262874933e+01dB,-2.45959765224360e+01°)
3.68230690785355e+01	(1.00843756606483e+01dB,-2.46466105083355e+01°)
3.69079550195204e+01	(1.00811124708755e+01dB,-2.46973247148157e+01°)
3.69930366428088e+01	(1.00778366790813e+01dB,-2.47481191288926e+01°)
3.70783143994950e+01	(1.00745482461233e+01dB,-2.47989937366931e+01°)
3.71637887417130e+01	(1.00712471328115e+01dB,-2.48499485234511e+01°)
3.72494601226394e+01	(1.00679332999080e+01dB,-2.49009834735038e+01°)
3.73353289964953e+01	(1.00646067081281e+01dB,-2.49520985702880e+01°)
3.74213958185490e+01	(1.00612673181407e+01dB,-2.50032937963367e+01°)
3.75076610451180e+01	(1.00579150905687e+01dB,-2.50545691332749e+01°)
3.75941251335722e+01	(1.00545499859898e+01dB,-2.51059245618164e+01°)
3.76807885423354e+01	(1.00511719649367e+01dB,-2.51573600617596e+01°)
3.77676517308885e+01	(1.00477809878982e+01dB,-2.52088756119844e+01°)
3.78547151597714e+01	(1.00443770153192e+01dB,-2.52604711904483e+01°)
3.79419792905858e+01	(1.00409600076017e+01dB,-2.53121467741827e+01°)
3.80294445859973e+01	(1.00375299251050e+01dB,-2.53639023392892e+01°)
3.81171115097383e+01	(1.00340867281468e+01dB,-2.54157378609364e+01°)
3.82049805266101e+01	(1.00306303770033e+01dB,-2.54676533133558e+01°)
3.82930521024855e+01	(1.00271608319099e+01dB,-2.55196486698385e+01°)
3.83813267043111e+01	(1.00236780530620e+01dB,-2.55717239027316e+01°)
3.84698048001102e+01	(1.00201820006155e+01dB,-2.56238789834345e+01°)
3.85584868589848e+01	(1.00166726346872e+01dB,-2.56761138823955e+01°)
3.86473733511183e+01	(1.00131499153559e+01dB,-2.57284285691082e+01°)
3.87364647477781e+01	(1.00096138026624e+01dB,-2.57808230121079e+01°)
3.88257615213179e+01	(1.00060642566106e+01dB,-2.58332971789683e+01°)
3.89152641451803e+01	(1.00025012371679e+01dB,-2.58858510362976e+01°)
3.90049730938993e+01	(9.99892470426601e+00dB,-2.59384845497356e+01°)
3.90948888431028e+01	(9.99533461780137e+00dB,-2.59911976839496e+01°)
3.91850118695152e+01	(9.99173093763592e+00dB,-2.60439904026316e+01°)
3.92753426509597e+01	(9.98811362359775e+00dB,-2.60968626684941e+01°)
3.93658816663613e+01	(9.98448263548168e+00dB,-2.61498144432675e+01°)
3.94566293957486e+01	(9.98083793305001e+00dB,-2.62028456876960e+01°)
3.95475863202573e+01	(9.97717947603313e+00dB,-2.62559563615347e+01°)
3.96387529221318e+01	(9.97350722413015e+00dB,-2.63091464235458e+01°)
3.97301296847283e+01	(9.96982113700969e+00dB,-2.63624158314956e+01°)
3.98217170925175e+01	(9.96612117431042e+00dB,-2.64157645421510e+01°)
3.99135156310865e+01	(9.96240729564186e+00dB,-2.64691925112763e+01°)
4.00055257871421e+01	(9.95867946058497e+00dB,-2.65226996936295e+01°)
4.00977480485130e+01	(9.95493762869290e+00dB,-2.65762860429597e+01°)
4.01901829041525e+01	(9.95118175949169e+00dB,-2.66299515120032e+01°)
4.02828308441409e+01	(9.94741181248093e+00dB,-2.66836960524803e+01°)
4.03756923596884e+01	(9.94362774713452e+00dB,-2.67375196150927e+01°)
4.04687679431375e+01	(9.93982952290131e+00dB,-2.67914221495194e+01°)
4.05620580879657e+01	(9.93601709920592e+00dB,-2.68454036044142e+01°)
4.06555632887880e+01	(9.93219043544935e+00dB,-2.68994639274023e+01°)
4.07492840413598e+01	(9.92834949100979e+00dB,-2.69536030650768e+01°)
4.08432208425791e+01	(9.92449422524331e+00dB,-2.70078209629961e+01°)
4.09373741904895e+01	(9.92062459748463e+00dB,-2.70621175656806e+01°)
4.10317445842826e+01	(9.91674056704780e+00dB,-2.71164928166095e+01°)
4.11263325243010e+01	(9.91284209322701e+00dB,-2.71709466582177e+01°)
4.12211385120403e+01	(9.90892913529733e+00dB,-2.72254790318929e+01°)
4.13161630501527e+01	(9.90500165251542e+00dB,-2.72800898779727e+01°)
4.14114066424486e+01	(9.90105960412034e+00dB,-2.73347791357411e+01°)
4.15068697939002e+01	(9.89710294933433e+00dB,-2.73895467434260e+01°)
4.16025530106435e+01	(9.89313164736350e+00dB,-2.74443926381960e+01°)
4.16984567999815e+01	(9.88914565739870e+00dB,-2.74993167561576e+01°)
4.17945816703864e+01	(9.88514493861623e+00dB,-2.75543190323521e+01°)
4.18909281315029e+01	(9.88112945017865e+00dB,-2.76093994007528e+01°)
4.19874966941502e+01	(9.87709915123561e+00dB,-2.76645577942622e+01°)
4.20842878703252e+01	(9.87305400092457e+00dB,-2.77197941447092e+01°)
4.21813021732052e+01	(9.86899395837165e+00dB,-2.77751083828460e+01°)
4.22785401171502e+01	(9.86491898269244e+00dB,-2.78305004383456e+01°)
4.23760022177063e+01	(9.86082903299276e+00dB,-2.78859702397989e+01°)
4.24736889916077e+01	(9.85672406836953e+00dB,-2.79415177147119e+01°)
4.25716009567800e+01	(9.85260404791156e+00dB,-2.79971427895031e+01°)
4.26697386323428e+01	(9.84846893070037e+00dB,-2.80528453895008e+01°)
4.27681025386121e+01	(9.84431867581104e+00dB,-2.81086254389404e+01°)
4.28666931971036e+01	(9.84015324231300e+00dB,-2.81644828609617e+01°)
4.29655111305352e+01	(9.83597258927095e+00dB,-2.82204175776064e+01°)
4.30645568628297e+01	(9.83177667574560e+00dB,-2.82764295098155e+01°)
4.31638309191178e+01	(9.82756546079461e+00dB,-2.83325185774266e+01°)
4.32633338257406e+01	(9.82333890347335e+00dB,-2.83886846991716e+01°)
4.33630661102525e+01	(9.81909696283584e+00dB,-2.84449277926739e+01°)
4.34630283014244e+01	(9.81483959793556e+00dB,-2.85012477744465e+01°)
4.35632209292456e+01	(9.81056676782635e+00dB,-2.85576445598886e+01°)
4.36636445249277e+01	(9.80627843156323e+00dB,-2.86141180632843e+01°)
4.37642996209064e+01	(9.80197454820335e+00dB,-2.86706681977994e+01°)
4.38651867508451e+01	(9.79765507680679e+00dB,-2.87272948754793e+01°)
4.39663064496374e+01	(9.79331997643748e+00dB,-2.87839980072468e+01°)
4.40676592534097e+01	(9.78896920616411e+00dB,-2.88407775028997e+01°)
4.41692456995245e+01	(9.78460272506099e+00dB,-2.88976332711085e+01°)
4.42710663265832e+01	(9.78022049220892e+00dB,-2.89545652194142e+01°)
4.43731216744285e+01	(9.77582246669620e+00dB,-2.90115732542262e+01°)
4.44754122841476e+01	(9.77140860761941e+00dB,-2.90686572808200e+01°)
4.45779386980753e+01	(9.76697887408437e+00dB,-2.91258172033352e+01°)
4.46807014597964e+01	(9.76253322520711e+00dB,-2.91830529247731e+01°)
4.47837011141488e+01	(9.75807162011469e+00dB,-2.92403643469951e+01°)
4.48869382072264e+01	(9.75359401794619e+00dB,-2.92977513707203e+01°)
4.49904132863820e+01	(9.74910037785362e+00dB,-2.93552138955236e+01°)
4.50941269002302e+01	(9.74459065900284e+00dB,-2.94127518198337e+01°)
4.51980795986503e+01	(9.74006482057452e+00dB,-2.94703650409313e+01°)
4.53022719327890e+01	(9.73552282176507e+00dB,-2.95280534549471e+01°)
4.54067044550638e+01	(9.73096462178755e+00dB,-2.95858169568599e+01°)
4.55113777191656e+01	(9.72639017987269e+00dB,-2.96436554404949e+01°)
4.56162922800615e+01	(9.72179945526977e+00dB,-2.97015687985216e+01°)
4.57214486939981e+01	(9.71719240724763e+00dB,-2.97595569224526e+01°)
4.58268475185042e+01	(9.71256899509560e+00dB,-2.98176197026411e+01°)
4.59324893123940e+01	(9.70792917812449e+00dB,-2.98757570282802e+01°)
4.60383746357696e+01	(9.70327291566752e+00dB,-2.99339687874001e+01°)
4.61445040500246e+01	(9.69860016708134e+00dB,-2.99922548668676e+01°)
4.62508781178465e+01	(9.69391089174697e+00dB,-3.00506151523837e+01°)
4.63574974032201e+01	(9.68920504907079e+00dB,-3.01090495284825e+01°)
4.64643624714301e+01	(9.68448259848553e+00dB,-3.01675578785294e+01°)
4.65714738890646e+01	(9.67974349945127e+00dB,-3.02261400847202e+01°)
4.66788322240175e+01	(9.67498771145641e+00dB,-3.02847960280789e+01°)
4.67864380454922e+01	(9.67021519401867e+00dB,-3.03435255884569e+01°)
4.68942919240040e+01	(9.66542590668612e+00dB,-3.04023286445312e+01°)
4.70023944313834e+01	(9.66061980903812e+00dB,-3.04612050738039e+01°)
4.71107461407790e+01	(9.65579686068638e+00dB,-3.05201547525997e+01°)
4.72193476266610e+01	(9.65095702127599e+00dB,-3.05791775560659e+01°)
4.73281994648236e+01	(9.64610025048633e+00dB,-3.06382733581703e+01°)
4.74373022323883e+01	(9.64122650803223e+00dB,-3.06974420317006e+01°)
4.75466565078073e+01	(9.63633575366488e+00dB,-3.07566834482633e+01°)
4.76562628708659e+01	(9.63142794717288e+00dB,-3.08159974782820e+01°)
4.77661219026862e+01	(9.62650304838334e+00dB,-3.08753839909972e+01°)
4.78762341857299e+01	(9.62156101716279e+00dB,-3.09348428544648e+01°)
4.79866003038012e+01	(9.61660181341831e+00dB,-3.09943739355555e+01°)
4.80972208420505e+01	(9.61162539709854e+00dB,-3.10539770999533e+01°)
4.82080963869768e+01	(9.60663172819472e+00dB,-3.11136522121555e+01°)
4.83192275264311e+01	(9.60162076674174e+00dB,-3.11733991354713e+01°)
4.84306148496197e+01	(9.59659247281914e+00dB,-3.12332177320211e+01°)
4.85422589471071e+01	(9.59154680655225e+00dB,-3.12931078627360e+01°)
4.86541604108193e+01	(9.58648372811318e+00dB,-3.13530693873568e+01°)
4.87663198340465e+01	(9.58140319772190e+00dB,-3.14131021644338e+01°)
4.88787378114470e+01	(9.57630517564729e+00dB,-3.14732060513257e+01°)
4.89914149390496e+01	(9.57118962220821e+00dB,-3.15333809041995e+01°)
4.91043518142573e+01	(9.56605649777456e+00dB,-3.15936265780297e+01°)
4.92175490358501e+01	(9.56090576276838e+00dB,-3.16539429265980e+01°)
4.93310072039884e+01	(9.55573737766485e+00dB,-3.17143298024928e+01°)
4.94447269202162e+01	(9.55055130299347e+00dB,-3.17747870571088e+01°)
4.95587087874640e+01	(9.54534749933901e+00dB,-3.18353145406470e+01°)
4.96729534100524e+01	(9.54012592734273e+00dB,-3.18959121021139e+01°)
4.97874613936950e+01	(9.53488654770334e+00dB,-3.19565795893217e+01°)
4.99022333455017e+01	(9.52962932117816e+00dB,-3.20173168488880e+01°)
5.00172698739820e+01	(9.52435420858419e+00dB,-3.20781237262355e+01°)
5.01325715890481e+01	(9.51906117079918e+00dB,-3.21390000655921e+01°)
5.02481391020182e+01	(9.51375016876274e+00dB,-3.21999457099909e+01°)
5.03639730256198e+01	(9.50842116347747e+00dB,-3.22609605012701e+01°)
5.04800739739927e+01	(9.50307411600997e+00dB,-3.23220442800731e+01°)
5.05964425626928e+01	(9.49770898749203e+00dB,-3.23831968858483e+01°)
5.07130794086946e+01	(9.49232573912168e+00dB,-3.24444181568501e+01°)
5.08299851303950e+01	(9.48692433216432e+00dB,-3.25057079301379e+01°)
5.09471603476167e+01	(9.48150472795379e+00dB,-3.25670660415776e+01°)
5.10646056816109e+01	(9.47606688789355e+00dB,-3.26284923258409e+01°)
5.11823217550610e+01	(9.47061077345770e+00dB,-3.26899866164061e+01°)
5.13003091920861e+01	(9.46513634619217e+00dB,-3.27515487455586e+01°)
5.14185686182437e+01	(9.45964356771578e+00dB,-3.28131785443912e+01°)
5.15371006605336e+01	(9.45413239972140e+00dB,-3.28748758428044e+01°)
5.16559059474008e+01	(9.44860280397703e+00dB,-3.29366404695074e+01°)
5.17749851087392e+01	(9.44305474232695e+00dB,-3.29984722520182e+01°)
5.18943387758945e+01	(9.43748817669283e+00dB,-3.30603710166647e+01°)
5.20139675816681e+01	(9.43190306907485e+00dB,-3.31223365885852e+01°)
5.21338721603200e+01	(9.42629938155283e+00dB,-3.31843687917291e+01°)
5.22540531475723e+01	(9.42067707628733e+00dB,-3.32464674488579e+01°)
5.23745111806127e+01	(9.41503611552085e+00dB,-3.33086323815457e+01°)
5.24952468980976e+01	(9.40937646157887e+00dB,-3.33708634101805e+01°)
5.26162609401559e+01	(9.40369807687104e+00dB,-3.34331603539651e+01°)
5.27375539483918e+01	(9.39800092389232e+00dB,-3.34955230309178e+01°)
5.28591265658889e+01	(9.39228496522402e+00dB,-3.35579512578739e+01°)
5.29809794372132e+01	(9.38655016353506e+00dB,-3.36204448504864e+01°)
5.31031132084162e+01	(9.38079648158303e+00dB,-3.36830036232275e+01°)
5.32255285270393e+01	(9.37502388221534e+00dB,-3.37456273893898e+01°)
5.33482260421162e+01	(9.36923232837036e+00dB,-3.38083159610874e+01°)
5.34712064041768e+01	(9.36342178307856e+00dB,-3.38710691492571e+01°)
5.35944702652510e+01	(9.35759220946368e+00dB,-3.39338867636604e+01°)
5.37180182788713e+01	(9.35174357074378e+00dB,-3.39967686128844e+01°)
5.38418511000770e+01	(9.34587583023247e+00dB,-3.40597145043432e+01°)
5.39659693854175e+01	(9.33998895134004e+00dB,-3.41227242442801e+01°)
5.40903737929556e+01	(9.33408289757453e+00dB,-3.41857976377684e+01°)
5.42150649822709e+01	(9.32815763254299e+00dB,-3.42489344887138e+01°)
5.43400436144639e+01	(9.32221311995248e+00dB,-3.43121345998554e+01°)
5.44653103521586e+01	(9.31624932361137e+00dB,-3.43753977727681e+01°)
5.45908658595071e+01	(9.31026620743035e+00dB,-3.44387238078641e+01°)
5.47167108021919e+01	(9.30426373542363e+00dB,-3.45021125043947e+01°)
5.48428458474305e+01	(9.29824187171013e+00dB,-3.45655636604525e+01°)
5.49692716639784e+01	(9.29220058051450e+00dB,-3.46290770729731e+01°)
5.50959889221326e+01	(9.28613982616841e+00dB,-3.46926525377373e+01°)
5.52229982937355e+01	(9.28005957311157e+00dB,-3.47562898493733e+01°)
5.53503004521780e+01	(9.27395978589297e+00dB,-3.48199888013587e+01°)
5.54778960724035e+01	(9.26784042917195e+00dB,-3.48837491860225e+01°)
5.56057858309114e+01	(9.26170146771939e+00dB,-3.49475707945480e+01°)
5.57339704057603e+01	(9.25554286641882e+00dB,-3.50114534169744e+01°)
5.58624504765722e+01	(9.24936459026763e+00dB,-3.50753968421996e+01°)
5.59912267245356e+01	(9.24316660437809e+00dB,-3.51394008579826e+01°)
5.61202998324093e+01	(9.23694887397862e+00dB,-3.52034652509458e+01°)
5.62496704845261e+01	(9.23071136441486e+00dB,-3.52675898065779e+01°)
5.63793393667963e+01	(9.22445404115082e+00dB,-3.53317743092359e+01°)
5.65093071667115e+01	(9.21817686977004e+00dB,-3.53960185421484e+01°)
5.66395745733479e+01	(9.21187981597671e+00dB,-3.54603222874179e+01°)
5.67701422773704e+01	(9.20556284559680e+00dB,-3.55246853260238e+01°)
5.69010109710360e+01	(9.19922592457923e+00dB,-3.55891074378253e+01°)
5.70321813481974e+01	(9.19286901899699e+00dB,-3.56535884015637e+01°)
5.71636541043070e+01	(9.18649209504826e+00dB,-3.57181279948661e+01°)
5.72954299364201e+01	(9.18009511905756e+00dB,-3.57827259942480e+01°)
5.74275095431992e+01	(9.17367805747688e+00dB,-3.58473821751163e+01°)
5.75598936249171e+01	(9.16724087688681e+00dB,-3.59120963117728e+01°)
5.76925828834611e+01	(9.16078354399769e+00dB,-3.59768681774168e+01°)
5.78255780223364e+01	(9.15430602565068e+00dB,-3.60416975441488e+01°)
5.79588797466701e+01	(9.14780828881895e+00dB,-3.61065841829737e+01°)
5.80924887632145e+01	(9.14129030060878e+00dB,-3.61715278638037e+01°)
5.82264057803514e+01	(9.13475202826070e+00dB,-3.62365283554626e+01°)
5.83606315080955e+01	(9.12819343915057e+00dB,-3.63015854256881e+01°)
5.84951666580983e+01	(9.12161450079075e+00dB,-3.63666988411365e+01°)
5.86300119436516e+01	(9.11501518083116e+00dB,-3.64318683673853e+01°)
5.87651680796918e+01	(9.10839544706048e+00dB,-3.64970937689374e+01°)
5.89006357828033e+01	(9.10175526740718e+00dB,-3.65623748092246e+01°)
5.90364157712223e+01	(9.09509460994068e+00dB,-3.66277112506113e+01°)
5.91725087648408e+01	(9.08841344287246e+00dB,-3.66931028543983e+01°)
5.93089154852104e+01	(9.08171173455714e+00dB,-3.67585493808268e+01°)
5.94456366555458e+01	(9.07498945349357e+00dB,-3.68240505890822e+01°)
5.95826730007292e+01	(9.06824656832601e+00dB,-3.68896062372982e+01°)
5.97200252473135e+01	(9.06148304784518e+00dB,-3.69552160825605e+01°)
5.98576941235267e+01	(9.05469886098933e+00dB,-3.70208798809112e+01°)
5.99956803592756e+01	(9.04789397684537e+00dB,-3.70865973873528e+01°)
6.01339846861492e+01	(9.04106836464996e+00dB,-3.71523683558526e+01°)
6.02726078374236e+01	(9.03422199379063e+00dB,-3.72181925393467e+01°)
6.04115505480647e+01	(9.02735483380676e+00dB,-3.72840696897443e+01°)
6.05508135547331e+01	(9.02046685439080e+00dB,-3.73499995579324e+01°)
6.06903975957873e+01	(9.01355802538925e+00dB,-3.74159818937799e+01°)
6.08303034112879e+01	(9.00662831680377e+00dB,-3.74820164461421e+01°)
6.09705317430018e+01	(8.99967769879227e+00dB,-3.75481029628656e+01°)
6.11110833344056e+01	(8.99270614166997e+00dB,-3.76142411907923e+01°)
6.12519589306897e+01	(8.98571361591042e+00dB,-3.76804308757647e+01°)
6.13931592787627e+01	(8.97870009214666e+00dB,-3.77466717626301e+01°)
6.15346851272547e+01	(8.97166554117221e+00dB,-3.78129635952454e+01°)
6.16765372265216e+01	(8.96460993394211e+00dB,-3.78793061164826e+01°)
6.18187163286492e+01	(8.95753324157404e+00dB,-3.79456990682326e+01°)
6.19612231874568e+01	(8.95043543534932e+00dB,-3.80121421914110e+01°)
6.21040585585018e+01	(8.94331648671396e+00dB,-3.80786352259627e+01°)
6.22472231990830e+01	(8.93617636727975e+00dB,-3.81451779108670e+01°)
6.23907178682450e+01	(8.92901504882519e+00dB,-3.82117699841428e+01°)
6.25345433267824e+01	(8.92183250329664e+00dB,-3.82784111828536e+01°)
6.26787003372433e+01	(8.91462870280929e+00dB,-3.83451012431128e+01°)
6.28231896639340e+01	(8.90740361964816e+00dB,-3.84118399000891e+01°)
6.29680120729224e+01	(8.90015722626919e+00dB,-3.84786268880115e+01°)
6.31131683320426e+01	(8.89288949530022e+00dB,-3.85454619401750e+01°)
6.32586592108985e+01	(8.88560039954197e+00dB,-3.86123447889457e+01°)
6.34044854808683e+01	(8.87828991196909e+00dB,-3.86792751657667e+01°)
6.35506479151085e+01	(8.87095800573116e+00dB,-3.87462528011632e+01°)
6.36971472885576e+01	(8.86360465415367e+00dB,-3.88132774247485e+01°)
6.38439843779407e+01	(8.85622983073900e+00dB,-3.88803487652294e+01°)
6.39911599617736e+01	(8.84883350916745e+00dB,-3.89474665504119e+01°)
6.41386748203664e+01	(8.84141566329819e+00dB,-3.90146305072070e+01°)
6.42865297358284e+01	(8.83397626717025e+00dB,-3.90818403616367e+01°)
6.44347254920714e+01	(8.82651529500347e+00dB,-3.91490958388394e+01°)
6.45832628748147e+01	(8.81903272119952e+00dB,-3.92163966630763e+01°)
6.47321426715888e+01	(8.81152852034281e+00dB,-3.92837425577372e+01°)
6.48813656717393e+01	(8.80400266720147e+00dB,-3.93511332453463e+01°)
6.50309326664320e+01	(8.79645513672830e+00dB,-3.94185684475686e+01°)
6.51808444486559e+01	(8.78888590406170e+00dB,-3.94860478852159e+01°)
6.53311018132286e+01	(8.78129494452663e+00dB,-3.95535712782530e+01°)
6.54817055567996e+01	(8.77368223363557e+00dB,-3.96211383458036e+01°)
6.56326564778550e+01	(8.76604774708936e+00dB,-3.96887488061571e+01°)
6.57839553767214e+01	(8.75839146077824e+00dB,-3.97564023767748e+01°)
6.59356030555707e+01	(8.75071335078266e+00dB,-3.98240987742960e+01°)
6.60876003184237e+01	(8.74301339337428e+00dB,-3.98918377145446e+01°)
6.62399479711547e+01	(8.73529156501683e+00dB,-3.99596189125358e+01°)
6.63926468214959e+01	(8.72754784236699e+00dB,-4.00274420824821e+01°)
6.65456976790414e+01	(8.71978220227532e+00dB,-4.00953069378005e+01°)
6.66991013552515e+01	(8.71199462178717e+00dB,-4.01632131911187e+01°)
6.68528586634573e+01	(8.70418507814347e+00dB,-4.02311605542820e+01°)
6.70069704188647e+01	(8.69635354878171e+00dB,-4.02991487383598e+01°)
6.71614374385590e+01	(8.68850001133676e+00dB,-4.03671774536527e+01°)
6.73162605415088e+01	(8.68062444364169e+00dB,-4.04352464096992e+01°)
6.74714405485709e+01	(8.67272682372870e+00dB,-4.05033553152822e+01°)
6.76269782824942e+01	(8.66480712982993e+00dB,-4.05715038784366e+01°)
6.77828745679243e+01	(8.65686534037831e+00dB,-4.06396918064558e+01°)
6.79391302314078e+01	(8.64890143400839e+00dB,-4.07079188058987e+01°)
6.80957461013966e+01	(8.64091538955717e+00dB,-4.07761845825971e+01°)
6.82527230082526e+01	(8.63290718606492e+00dB,-4.08444888416626e+01°)
6.84100617842515e+01	(8.62487680277600e+00dB,-4.09128312874936e+01°)
6.85677632635881e+01	(8.61682421913967e+00dB,-4.09812116237828e+01°)
6.87258282823797e+01	(8.60874941481086e+00dB,-4.10496295535242e+01°)
